record_id,redcap_repeat_instrument,redcap_repeat_instance,name,gender,eye_color,race,hair_color,height,weight,publisher,skin_color,alignment,heroes_information_complete,power,super_hero_powers_complete
38,super_hero_powers,9,,,,,,,,,,,,"Toxin and Disease Resistance",0
38,super_hero_powers,10,,,,,,,,,,,,"Enhanced Touch",0
38,super_hero_powers,11,,,,,,,,,,,,Wallcrawling,0
38,super_hero_powers,12,,,,,,,,,,,,"Web Creation",0
39,,,Archangel,Male,blue,Mutant,Blond,183,68,"Marvel Comics",blue,good,0,,
39,super_hero_powers,1,,,,,,,,,,,,Agility,0
39,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
39,super_hero_powers,3,,,,,,,,,,,,Durability,0
39,super_hero_powers,4,,,,,,,,,,,,Flight,0
39,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
39,super_hero_powers,6,,,,,,,,,,,,Stamina,0
39,super_hero_powers,7,,,,,,,,,,,,Gliding,0
39,super_hero_powers,8,,,,,,,,,,,,"Vision - Telescopic",0
40,,,Arclight,Female,violet,-,Purple,173,57,"Marvel Comics",-,bad,0,,
40,super_hero_powers,1,,,,,,,,,,,,Durability,0
40,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
40,super_hero_powers,3,,,,,,,,,,,,Stamina,0
40,super_hero_powers,4,,,,,,,,,,,,"Seismic Power",0
41,,,Ardina,Female,white,Alien,Orange,193,98,"Marvel Comics",gold,good,0,,
41,super_hero_powers,1,,,,,,,,,,,,Agility,0
41,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
41,super_hero_powers,3,,,,,,,,,,,,"Cold Resistance",0
41,super_hero_powers,4,,,,,,,,,,,,Durability,0
41,super_hero_powers,5,,,,,,,,,,,,Flight,0
41,super_hero_powers,6,,,,,,,,,,,,"Super Strength",0
41,super_hero_powers,7,,,,,,,,,,,,"Energy Blasts",0
41,super_hero_powers,8,,,,,,,,,,,,"Super Speed",0
41,super_hero_powers,9,,,,,,,,,,,,"Enhanced Senses",0
41,super_hero_powers,10,,,,,,,,,,,,Reflexes,0
41,super_hero_powers,11,,,,,,,,,,,,Invulnerability,0
41,super_hero_powers,12,,,,,,,,,,,,Self-Sustenance,0
41,super_hero_powers,13,,,,,,,,,,,,Empathy,0
41,super_hero_powers,14,,,,,,,,,,,,"Molecular Manipulation",0
41,super_hero_powers,15,,,,,,,,,,,,"Energy Manipulation",0
41,super_hero_powers,16,,,,,,,,,,,,"Heat Resistance",0
41,super_hero_powers,17,,,,,,,,,,,,"Power Cosmic",0
42,,,Ares,Male,brown,-,Brown,185,270,"Marvel Comics",-,good,0,,
42,super_hero_powers,1,,,,,,,,,,,,Agility,0
42,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
42,super_hero_powers,3,,,,,,,,,,,,Durability,0
42,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
42,super_hero_powers,5,,,,,,,,,,,,Stamina,0
42,super_hero_powers,6,,,,,,,,,,,,"Super Speed",0
42,super_hero_powers,7,,,,,,,,,,,,Immortality,0
42,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
43,,,Ariel,Female,purple,-,Pink,165,59,"Marvel Comics",-,good,0,,
43,super_hero_powers,1,,,,,,,,,,,,Telepathy,0
43,super_hero_powers,2,,,,,,,,,,,,Teleportation,0
44,,,Armor,Female,black,-,Black,163,50,"Marvel Comics",-,good,0,,
44,super_hero_powers,1,,,,,,,,,,,,"Super Strength",0
44,super_hero_powers,2,,,,,,,,,,,,"Energy Armor",0
44,super_hero_powers,3,,,,,,,,,,,,"Psionic Powers",0
45,,,Arsenal,Male,-,Human,-,-99,-99,"DC Comics",-,good,0,,
46,,,"Astro Boy",Male,brown,-,Black,-99,-99,,-,good,0,,
46,super_hero_powers,1,,,,,,,,,,,,Flight,0
46,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
46,super_hero_powers,3,,,,,,,,,,,,"Energy Blasts",0
46,super_hero_powers,4,,,,,,,,,,,,"Super Speed",0
46,super_hero_powers,5,,,,,,,,,,,,"Weapon-based Powers",0
46,super_hero_powers,6,,,,,,,,,,,,"Enhanced Hearing",0
46,super_hero_powers,7,,,,,,,,,,,,"Vision - Telescopic",0
46,super_hero_powers,8,,,,,,,,,,,,Omnilingualism,0
47,,,Atlas,Male,brown,Mutant,Red,183,101,"Marvel Comics",-,good,0,,
47,super_hero_powers,1,,,,,,,,,,,,Durability,0
47,super_hero_powers,2,,,,,,,,,,,,Stealth,0
47,super_hero_powers,3,,,,,,,,,,,,Intelligence,0
47,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
47,super_hero_powers,5,,,,,,,,,,,,"Size Changing",0
47,super_hero_powers,6,,,,,,,,,,,,Stamina,0
47,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
47,super_hero_powers,8,,,,,,,,,,,,Immortality,0
47,super_hero_powers,9,,,,,,,,,,,,Reflexes,0
47,super_hero_powers,10,,,,,,,,,,,,Invulnerability,0
47,super_hero_powers,11,,,,,,,,,,,,Self-Sustenance,0
48,,,Atlas,Male,blue,"God / Eternal",Brown,198,126,"DC Comics",-,bad,0,,
48,super_hero_powers,1,,,,,,,,,,,,Durability,0
48,super_hero_powers,2,,,,,,,,,,,,Stealth,0
48,super_hero_powers,3,,,,,,,,,,,,Intelligence,0
48,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
48,super_hero_powers,5,,,,,,,,,,,,"Size Changing",0
48,super_hero_powers,6,,,,,,,,,,,,Stamina,0
48,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
48,super_hero_powers,8,,,,,,,,,,,,Immortality,0
48,super_hero_powers,9,,,,,,,,,,,,Reflexes,0
48,super_hero_powers,10,,,,,,,,,,,,Invulnerability,0
48,super_hero_powers,11,,,,,,,,,,,,Self-Sustenance,0
49,,,Atom,Male,blue,-,Red,178,68,"DC Comics",-,good,0,,
49,super_hero_powers,1,,,,,,,,,,,,Longevity,0
49,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
49,super_hero_powers,3,,,,,,,,,,,,Duplication,0
49,super_hero_powers,4,,,,,,,,,,,,Stamina,0
49,super_hero_powers,5,,,,,,,,,,,,"Super Speed",0
49,super_hero_powers,6,,,,,,,,,,,,"Radiation Immunity",0
50,,,Atom,Male,-,-,-,-99,-99,"DC Comics",-,good,0,,
50,super_hero_powers,1,,,,,,,,,,,,Longevity,0
50,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
50,super_hero_powers,3,,,,,,,,,,,,Duplication,0
50,super_hero_powers,4,,,,,,,,,,,,Stamina,0
50,super_hero_powers,5,,,,,,,,,,,,"Super Speed",0
50,super_hero_powers,6,,,,,,,,,,,,"Radiation Immunity",0
51,,,"Atom Girl",Female,black,-,Black,168,54,"DC Comics",-,good,0,,
51,super_hero_powers,1,,,,,,,,,,,,"Size Changing",0
52,,,"Atom II",Male,brown,Human,Auburn,183,81,"DC Comics",-,good,0,,
52,super_hero_powers,1,,,,,,,,,,,,Flight,0
52,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
52,super_hero_powers,3,,,,,,,,,,,,"Size Changing",0
52,super_hero_powers,4,,,,,,,,,,,,"Density Control",0
52,super_hero_powers,5,,,,,,,,,,,,Gliding,0
53,,,"Atom III",Male,-,-,Red,-99,-99,"DC Comics",-,good,0,,
53,super_hero_powers,1,,,,,,,,,,,,"Size Changing",0
54,,,"Atom IV",Male,brown,-,Black,-99,72,"DC Comics",-,good,0,,
54,super_hero_powers,1,,,,,,,,,,,,Intelligence,0
55,,,Aurora,Female,blue,Mutant,Black,180,63,"Marvel Comics",-,good,0,,
55,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
55,super_hero_powers,2,,,,,,,,,,,,Durability,0
55,super_hero_powers,3,,,,,,,,,,,,Flight,0
55,super_hero_powers,4,,,,,,,,,,,,"Energy Blasts",0
55,super_hero_powers,5,,,,,,,,,,,,"Super Speed",0
55,super_hero_powers,6,,,,,,,,,,,,Reflexes,0
55,super_hero_powers,7,,,,,,,,,,,,"Molecular Manipulation",0
55,super_hero_powers,8,,,,,,,,,,,,"Light Control",0
55,super_hero_powers,9,,,,,,,,,,,,Illumination,0
55,super_hero_powers,10,,,,,,,,,,,,"Molecular Combustion",0
56,,,Azazel,Male,yellow,Neyaphem,Black,183,67,"Marvel Comics",red,bad,0,,
56,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
56,super_hero_powers,2,,,,,,,,,,,,Longevity,0
56,super_hero_powers,3,,,,,,,,,,,,Teleportation,0
56,super_hero_powers,4,,,,,,,,,,,,"Dimensional Travel",0
56,super_hero_powers,5,,,,,,,,,,,,Shapeshifting,0
56,super_hero_powers,6,,,,,,,,,,,,Regeneration,0
57,,,Azrael,Male,brown,Human,Black,-99,-99,"DC Comics",-,good,0,,
57,super_hero_powers,1,,,,,,,,,,,,"Weapons Master",0
57,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
57,super_hero_powers,3,,,,,,,,,,,,Stamina,0
57,super_hero_powers,4,,,,,,,,,,,,"Super Speed",0
57,super_hero_powers,5,,,,,,,,,,,,"Weapon-based Powers",0
58,,,Aztar,Male,-,-,-,-99,-99,"DC Comics",-,good,0,,
58,super_hero_powers,1,,,,,,,,,,,,Flight,0
58,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
58,super_hero_powers,3,,,,,,,,,,,,Telepathy,0
58,super_hero_powers,4,,,,,,,,,,,,Stamina,0
58,super_hero_powers,5,,,,,,,,,,,,"Astral Travel",0
58,super_hero_powers,6,,,,,,,,,,,,"Super Speed",0
58,super_hero_powers,7,,,,,,,,,,,,Teleportation,0
58,super_hero_powers,8,,,,,,,,,,,,Magic,0
58,super_hero_powers,9,,,,,,,,,,,,Invulnerability,0
58,super_hero_powers,10,,,,,,,,,,,,Precognition,0
58,super_hero_powers,11,,,,,,,,,,,,Intangibility,0
58,super_hero_powers,12,,,,,,,,,,,,Illusions,0
58,super_hero_powers,13,,,,,,,,,,,,Invisibility,0
59,,,Bane,Male,-,Human,-,203,180,"DC Comics",-,bad,0,,
59,super_hero_powers,1,,,,,,,,,,,,Durability,0
59,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
59,super_hero_powers,3,,,,,,,,,,,,Stamina,0
59,super_hero_powers,4,,,,,,,,,,,,"Super Speed",0
59,super_hero_powers,5,,,,,,,,,,,,"Enhanced Memory",0
59,super_hero_powers,6,,,,,,,,,,,,Reflexes,0
60,,,Banshee,Male,green,Human,"Strawberry Blond",183,77,"Marvel Comics",-,good,0,,
60,super_hero_powers,1,,,,,,,,,,,,Flight,0
60,super_hero_powers,2,,,,,,,,,,,,"Audio Control",0
60,super_hero_powers,3,,,,,,,,,,,,"Force Fields",0
60,super_hero_powers,4,,,,,,,,,,,,"Enhanced Hearing",0
60,super_hero_powers,5,,,,,,,,,,,,Sonar,0
60,super_hero_powers,6,,,,,,,,,,,,"Sonic Scream",0
61,,,Bantam,Male,brown,-,Black,165,54,"Marvel Comics",-,good,0,,
61,super_hero_powers,1,,,,,,,,,,,,Durability,0
61,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
61,super_hero_powers,3,,,,,,,,,,,,Stamina,0
62,,,Batgirl,Female,-,-,-,-99,-99,"DC Comics",-,good,0,,
62,super_hero_powers,1,,,,,,,,,,,,Stealth,0
62,super_hero_powers,2,,,,,,,,,,,,Marksmanship,0
62,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
62,super_hero_powers,4,,,,,,,,,,,,Intelligence,0
62,super_hero_powers,5,,,,,,,,,,,,Stamina,0
62,super_hero_powers,6,,,,,,,,,,,,"Weapon-based Powers",0
62,super_hero_powers,7,,,,,,,,,,,,Reflexes,0
63,,,Batgirl,Female,green,Human,Red,170,57,"DC Comics",-,good,0,,
63,super_hero_powers,1,,,,,,,,,,,,Stealth,0
63,super_hero_powers,2,,,,,,,,,,,,Marksmanship,0
63,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
63,super_hero_powers,4,,,,,,,,,,,,Intelligence,0
63,super_hero_powers,5,,,,,,,,,,,,Stamina,0
63,super_hero_powers,6,,,,,,,,,,,,"Weapon-based Powers",0
63,super_hero_powers,7,,,,,,,,,,,,Reflexes,0
64,,,"Batgirl III",Female,-,-,-,-99,-99,"DC Comics",-,good,0,,
65,,,"Batgirl IV",Female,green,Human,Black,165,52,"DC Comics",-,good,0,,
65,super_hero_powers,1,,,,,,,,,,,,Agility,0
65,super_hero_powers,2,,,,,,,,,,,,Stealth,0
65,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
65,super_hero_powers,4,,,,,,,,,,,,"Peak Human Condition",0
65,super_hero_powers,5,,,,,,,,,,,,"Toxin and Disease Resistance",0
66,,,"Batgirl V",Female,-,-,-,-99,-99,"DC Comics",-,good,0,,
67,,,"Batgirl VI",Female,blue,-,Blond,168,61,"DC Comics",-,good,0,,
67,super_hero_powers,1,,,,,,,,,,,,Agility,0
67,super_hero_powers,2,,,,,,,,,,,,Marksmanship,0
67,super_hero_powers,3,,,,,,,,,,,,Stamina,0
67,super_hero_powers,4,,,,,,,,,,,,"Weapon-based Powers",0
68,,,Batman,Male,blue,Human,black,188,95,"DC Comics",-,good,0,,
68,super_hero_powers,1,,,,,,,,,,,,Agility,0
68,super_hero_powers,2,,,,,,,,,,,,Durability,0
68,super_hero_powers,3,,,,,,,,,,,,Stealth,0
68,super_hero_powers,4,,,,,,,,,,,,"Underwater breathing",0
68,super_hero_powers,5,,,,,,,,,,,,Marksmanship,0
68,super_hero_powers,6,,,,,,,,,,,,"Weapons Master",0
68,super_hero_powers,7,,,,,,,,,,,,Intelligence,0
68,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
68,super_hero_powers,9,,,,,,,,,,,,Stamina,0
68,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
68,super_hero_powers,11,,,,,,,,,,,,"Weapon-based Powers",0
68,super_hero_powers,12,,,,,,,,,,,,"Peak Human Condition",0
68,super_hero_powers,13,,,,,,,,,,,,Reflexes,0
68,super_hero_powers,14,,,,,,,,,,,,Gliding,0
68,super_hero_powers,15,,,,,,,,,,,,"Power Suit",0
68,super_hero_powers,16,,,,,,,,,,,,"Vision - Night",0
68,super_hero_powers,17,,,,,,,,,,,,"Vision - Infrared",0
69,,,Batman,Male,blue,Human,Black,178,77,"DC Comics",-,good,0,,
69,super_hero_powers,1,,,,,,,,,,,,Agility,0
69,super_hero_powers,2,,,,,,,,,,,,Durability,0
69,super_hero_powers,3,,,,,,,,,,,,Stealth,0
69,super_hero_powers,4,,,,,,,,,,,,"Underwater breathing",0
69,super_hero_powers,5,,,,,,,,,,,,Marksmanship,0
69,super_hero_powers,6,,,,,,,,,,,,"Weapons Master",0
69,super_hero_powers,7,,,,,,,,,,,,Intelligence,0
69,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
69,super_hero_powers,9,,,,,,,,,,,,Stamina,0
69,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
69,super_hero_powers,11,,,,,,,,,,,,"Weapon-based Powers",0
69,super_hero_powers,12,,,,,,,,,,,,"Peak Human Condition",0
69,super_hero_powers,13,,,,,,,,,,,,Reflexes,0
69,super_hero_powers,14,,,,,,,,,,,,Gliding,0
69,super_hero_powers,15,,,,,,,,,,,,"Power Suit",0
69,super_hero_powers,16,,,,,,,,,,,,"Vision - Night",0
69,super_hero_powers,17,,,,,,,,,,,,"Vision - Infrared",0
70,,,"Batman II",Male,blue,Human,Black,178,79,"DC Comics",-,good,0,,
70,super_hero_powers,1,,,,,,,,,,,,Agility,0
70,super_hero_powers,2,,,,,,,,,,,,Stealth,0
70,super_hero_powers,3,,,,,,,,,,,,Marksmanship,0
70,super_hero_powers,4,,,,,,,,,,,,"Weapons Master",0
70,super_hero_powers,5,,,,,,,,,,,,Intelligence,0
70,super_hero_powers,6,,,,,,,,,,,,Stamina,0
70,super_hero_powers,7,,,,,,,,,,,,"Weapon-based Powers",0
70,super_hero_powers,8,,,,,,,,,,,,"Peak Human Condition",0
71,,,Battlestar,Male,brown,-,Black,198,133,"Marvel Comics",-,good,0,,
71,super_hero_powers,1,,,,,,,,,,,,Agility,0
71,super_hero_powers,2,,,,,,,,,,,,Durability,0
71,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
71,super_hero_powers,4,,,,,,,,,,,,Stamina,0
71,super_hero_powers,5,,,,,,,,,,,,"Super Speed",0
71,super_hero_powers,6,,,,,,,,,,,,Reflexes,0
72,,,"Batwoman V",Female,green,Human,Red,178,-99,"DC Comics",-,good,0,,
72,super_hero_powers,1,,,,,,,,,,,,Stealth,0
72,super_hero_powers,2,,,,,,,,,,,,Marksmanship,0
72,super_hero_powers,3,,,,,,,,,,,,"Weapons Master",0
72,super_hero_powers,4,,,,,,,,,,,,Intelligence,0
72,super_hero_powers,5,,,,,,,,,,,,Stamina,0
72,super_hero_powers,6,,,,,,,,,,,,Dexterity,0
73,,,Beak,Male,black,-,White,175,63,"Marvel Comics",-,good,0,,
73,super_hero_powers,1,,,,,,,,,,,,Flight,0
73,super_hero_powers,2,,,,,,,,,,,,Gliding,0
73,super_hero_powers,3,,,,,,,,,,,,"Vision - Telescopic",0
74,,,Beast,Male,blue,Mutant,Blue,180,181,"Marvel Comics",blue,good,0,,
74,super_hero_powers,1,,,,,,,,,,,,Agility,0
74,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
74,super_hero_powers,3,,,,,,,,,,,,"Animal Attributes",0
74,super_hero_powers,4,,,,,,,,,,,,Intelligence,0
74,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
74,super_hero_powers,6,,,,,,,,,,,,Stamina,0
74,super_hero_powers,7,,,,,,,,,,,,Dexterity,0
74,super_hero_powers,8,,,,,,,,,,,,"Super Speed",0
74,super_hero_powers,9,,,,,,,,,,,,"Enhanced Senses",0
74,super_hero_powers,10,,,,,,,,,,,,Jump,0
74,super_hero_powers,11,,,,,,,,,,,,Reflexes,0
74,super_hero_powers,12,,,,,,,,,,,,"Natural Weapons",0
74,super_hero_powers,13,,,,,,,,,,,,Wallcrawling,0
74,super_hero_powers,14,,,,,,,,,,,,"Vision - Night",0
75,,,"Beast Boy",Male,green,Human,Green,173,68,"DC Comics",green,good,0,,
75,super_hero_powers,1,,,,,,,,,,,,Agility,0
75,super_hero_powers,2,,,,,,,,,,,,Durability,0
75,super_hero_powers,3,,,,,,,,,,,,Flight,0
75,super_hero_powers,4,,,,,,,,,,,,"Animal Attributes",0
75,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
75,super_hero_powers,6,,,,,,,,,,,,"Size Changing",0
75,super_hero_powers,7,,,,,,,,,,,,"Super Speed",0
75,super_hero_powers,8,,,,,,,,,,,,"Animal Oriented Powers",0
75,super_hero_powers,9,,,,,,,,,,,,Shapeshifting,0
75,super_hero_powers,10,,,,,,,,,,,,Empathy,0
75,super_hero_powers,11,,,,,,,,,,,,"Natural Armor",0
75,super_hero_powers,12,,,,,,,,,,,,"Natural Weapons",0
75,super_hero_powers,13,,,,,,,,,,,,Sub-Mariner,0
75,super_hero_powers,14,,,,,,,,,,,,Wallcrawling,0
76,,,Beetle,Male,-,-,-,-99,-99,"Marvel Comics",-,bad,0,,
77,,,"Ben 10",Male,-,-,-,-99,-99,"DC Comics",-,good,0,,
77,super_hero_powers,1,,,,,,,,,,,,Omnitrix,0
77,super_hero_powers,2,,,,,,,,,,,,Shapeshifting,0
78,,,"Beta Ray Bill",Male,-,-,"No Hair",201,216,"Marvel Comics",-,good,0,,
78,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
78,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
78,super_hero_powers,3,,,,,,,,,,,,Stamina,0
78,super_hero_powers,4,,,,,,,,,,,,"Super Speed",0
78,super_hero_powers,5,,,,,,,,,,,,Immortality,0
78,super_hero_powers,6,,,,,,,,,,,,Invulnerability,0
78,super_hero_powers,7,,,,,,,,,,,,"Toxin and Disease Resistance",0
79,,,Beyonder,Male,-,"God / Eternal",-,-99,-99,"Marvel Comics",-,good,0,,
79,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
79,super_hero_powers,2,,,,,,,,,,,,"Dimensional Awareness",0
79,super_hero_powers,3,,,,,,,,,,,,"Energy Absorption",0
79,super_hero_powers,4,,,,,,,,,,,,Flight,0
79,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
79,super_hero_powers,6,,,,,,,,,,,,Telepathy,0
79,super_hero_powers,7,,,,,,,,,,,,"Energy Blasts",0
79,super_hero_powers,8,,,,,,,,,,,,"Size Changing",0
79,super_hero_powers,9,,,,,,,,,,,,"Super Speed",0
79,super_hero_powers,10,,,,,,,,,,,,Teleportation,0
79,super_hero_powers,11,,,,,,,,,,,,Telekinesis,0
79,super_hero_powers,12,,,,,,,,,,,,Shapeshifting,0
79,super_hero_powers,13,,,,,,,,,,,,Immortality,0
79,super_hero_powers,14,,,,,,,,,,,,Invulnerability,0
79,super_hero_powers,15,,,,,,,,,,,,"Force Fields",0
79,super_hero_powers,16,,,,,,,,,,,,"Psionic Powers",0
79,super_hero_powers,17,,,,,,,,,,,,"Energy Manipulation",0
79,super_hero_powers,18,,,,,,,,,,,,Omnipotent,0
79,super_hero_powers,19,,,,,,,,,,,,"Reality Warping",0
80,,,"Big Barda",Female,blue,"New God",Black,188,135,"DC Comics",-,bad,0,,
80,super_hero_powers,1,,,,,,,,,,,,Agility,0
80,super_hero_powers,2,,,,,,,,,,,,Durability,0
80,super_hero_powers,3,,,,,,,,,,,,Flight,0
80,super_hero_powers,4,,,,,,,,,,,,Longevity,0
80,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
80,super_hero_powers,6,,,,,,,,,,,,Stamina,0
80,super_hero_powers,7,,,,,,,,,,,,Immortality,0
80,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
80,super_hero_powers,9,,,,,,,,,,,,Invulnerability,0
80,super_hero_powers,10,,,,,,,,,,,,"Toxin and Disease Resistance",0
81,,,"Big Daddy",Male,-,-,-,-99,-99,"Icon Comics",-,good,0,,
81,super_hero_powers,1,,,,,,,,,,,,Stamina,0
82,,,"Big Man",Male,blue,-,Brown,165,71,"Marvel Comics",-,bad,0,,
82,super_hero_powers,1,,,,,,,,,,,,Marksmanship,0
83,,,"Bill Harken",Male,-,Alpha,-,-99,-99,SyFy,-,good,0,,
83,super_hero_powers,1,,,,,,,,,,,,"Super Strength",0
83,super_hero_powers,2,,,,,,,,,,,,"Super Speed",0
83,super_hero_powers,3,,,,,,,,,,,,"Toxin and Disease Resistance",0
84,,,"Billy Kincaid",Male,-,-,-,-99,-99,"Image Comics",-,bad,0,,
84,super_hero_powers,1,,,,,,,,,,,,Possession,0
85,,,Binary,Female,blue,-,Blond,180,54,"Marvel Comics",-,good,0,,
85,super_hero_powers,1,,,,,,,,,,,,Durability,0
85,super_hero_powers,2,,,,,,,,,,,,"Energy Absorption",0
85,super_hero_powers,3,,,,,,,,,,,,Flight,0
85,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
85,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
85,super_hero_powers,6,,,,,,,,,,,,"Super Speed",0
86,,,"Bionic Woman",Female,blue,Cyborg,Black,-99,-99,,-,good,0,,
86,super_hero_powers,1,,,,,,,,,,,,Agility,0
86,super_hero_powers,2,,,,,,,,,,,,Durability,0
86,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
86,super_hero_powers,4,,,,,,,,,,,,Stamina,0
86,super_hero_powers,5,,,,,,,,,,,,"Super Speed",0
86,super_hero_powers,6,,,,,,,,,,,,Jump,0
86,super_hero_powers,7,,,,,,,,,,,,"Enhanced Hearing",0
87,,,Bird-Brain,-,-,-,-,-99,-99,"Marvel Comics",-,good,0,,
87,super_hero_powers,1,,,,,,,,,,,,Flight,0
87,super_hero_powers,2,,,,,,,,,,,,"Animal Attributes",0
87,super_hero_powers,3,,,,,,,,,,,,"Natural Weapons",0
88,,,Bird-Man,Male,-,Human,-,-99,-99,"Marvel Comics",-,bad,0,,
88,super_hero_powers,1,,,,,,,,,,,,Flight,0
88,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
88,super_hero_powers,3,,,,,,,,,,,,"Animal Oriented Powers",0
88,super_hero_powers,4,,,,,,,,,,,,"Natural Weapons",0
89,,,"Bird-Man II",Male,-,Human,-,-99,-99,"Marvel Comics",-,bad,0,,
89,super_hero_powers,1,,,,,,,,,,,,Flight,0
89,super_hero_powers,2,,,,,,,,,,,,"Power Suit",0
90,,,Birdman,Male,-,"God / Eternal",-,-99,-99,Hanna-Barbera,-,good,0,,
90,super_hero_powers,1,,,,,,,,,,,,Agility,0
90,super_hero_powers,2,,,,,,,,,,,,"Energy Absorption",0
90,super_hero_powers,3,,,,,,,,,,,,Flight,0
90,super_hero_powers,4,,,,,,,,,,,,Longevity,0
90,super_hero_powers,5,,,,,,,,,,,,Intelligence,0
90,super_hero_powers,6,,,,,,,,,,,,"Super Strength",0
90,super_hero_powers,7,,,,,,,,,,,,"Energy Blasts",0
90,super_hero_powers,8,,,,,,,,,,,,Stamina,0
90,super_hero_powers,9,,,,,,,,,,,,Immortality,0
90,super_hero_powers,10,,,,,,,,,,,,"Force Fields",0
91,,,Bishop,Male,brown,Mutant,"No Hair",198,124,"Marvel Comics",-,good,0,,
91,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
91,super_hero_powers,2,,,,,,,,,,,,"Energy Absorption",0
91,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
91,super_hero_powers,4,,,,,,,,,,,,"Energy Blasts",0
91,super_hero_powers,5,,,,,,,,,,,,Stamina,0
91,super_hero_powers,6,,,,,,,,,,,,Invulnerability,0
91,super_hero_powers,7,,,,,,,,,,,,"Time Travel",0
91,super_hero_powers,8,,,,,,,,,,,,"Energy Resistance",0
92,,,Bizarro,Male,black,Bizarro,Black,191,155,"DC Comics",white,neutral,0,,
92,super_hero_powers,1,,,,,,,,,,,,Agility,0
92,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
92,super_hero_powers,3,,,,,,,,,,,,Durability,0
92,super_hero_powers,4,,,,,,,,,,,,"Energy Absorption",0
92,super_hero_powers,5,,,,,,,,,,,,Flight,0
92,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
92,super_hero_powers,7,,,,,,,,,,,,Longevity,0
92,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
92,super_hero_powers,9,,,,,,,,,,,,Cryokinesis,0
92,super_hero_powers,10,,,,,,,,,,,,Stamina,0
92,super_hero_powers,11,,,,,,,,,,,,"Super Speed",0
92,super_hero_powers,12,,,,,,,,,,,,"Enhanced Senses",0
92,super_hero_powers,13,,,,,,,,,,,,Jump,0
92,super_hero_powers,14,,,,,,,,,,,,Invulnerability,0
92,super_hero_powers,15,,,,,,,,,,,,Self-Sustenance,0
92,super_hero_powers,16,,,,,,,,,,,,"Enhanced Hearing",0
92,super_hero_powers,17,,,,,,,,,,,,Hypnokinesis,0
92,super_hero_powers,18,,,,,,,,,,,,"Enhanced Sight",0
92,super_hero_powers,19,,,,,,,,,,,,"Vision - Telescopic",0
92,super_hero_powers,20,,,,,,,,,,,,"Vision - Microscopic",0
92,super_hero_powers,21,,,,,,,,,,,,"Super Breath",0
92,super_hero_powers,22,,,,,,,,,,,,"Vision - X-Ray",0
92,super_hero_powers,23,,,,,,,,,,,,"Vision - Cryo",0
93,,,"Black Abbott",Male,red,-,Black,-99,-99,"Marvel Comics",-,bad,0,,
93,super_hero_powers,1,,,,,,,,,,,,Telepathy,0
